start_date,event_type,venue,latitude,longitude
2022-01-08T20:30-0800,music,Bottom Of The Hill,37.7649597,-122.3964408
2022-01-08T22:00-0800,music,1015 Folsom,37.7781117,-122.4058001
2022-01-08T22:00-0800,music,The New Parish,37.8078923,-122.2727873
2022-01-08T19:00-0800,music,The Masonic,37.7911829,-122.412938
2022-01-08T21:00-0800,music,Public Works,37.7688759,-122.4194268
2022-01-08T20:00-0800,music,Rickshaw Stop,37.7760033,-122.4204681
2022-01-08T21:00-0800,music,The Golden Bull,37.8042166,-122.2703319
2022-01-08T22:00-0800,music,Temple,37.7879716,-122.3972152
2022-01-08T19:00-0800,medy,San Jose Improv,37.3356047,-121.8883856
2022-01-08T21:30-0800,medy,San Jose Improv,37.3356047,-121.8883856
2022-01-08T20:00-0800,medy,Milk Bar,37.7695082,-122.4525845
2022-01-08T20:00-0800,medy,Milk Bar,37.7695082,-122.4525845
2022-01-08T17:00-0800,music,The Knockout,37.7451489,-122.4199626
2022-01-09T01:00-0800,j-parties,The EndUp,37.7772436,-122.4037707
2022-01-08T14:00-0800,music,Rio Nido Roadhouse,38.5204891,-122.9785507
2022-01-08T18:30-0800,music,Make-Out Room,37.7552647,-122.4193588
2022-01-08T22:00-0800,music,Make-Out Room,37.7552647,-122.4193588
2022-01-08T22:00-0800,music,HALCYON SF,37.771465,-122.4139198
2022-01-08T20:00-0800,music,Club Deluxe,37.76976860000001,-122.4471395
2022-01-08T22:00-0800,igital-events,Oasis,37.7719465,-122.4144729
2022-01-08T23:59-0800,j-parties,The EndUp,37.7772436,-122.4037707
2022-01-08T19:30-0800,music,Amado's,37.7570372,-122.4215521
2022-01-08T19:30-0800,music,Cornerstone,37.8663423,-122.2671777
2022-01-08T20:00-0800,music,Winters Tavern,,
2022-01-08T20:00-0800,j-parties,Ivy Room,37.890476,-122.299261
2022-01-08T21:30-0800,music,Tupelo,37.7992702,-122.4075249
2022-01-08T12:45-0800,film,Roxie Theater,37.7647103,-122.4224081
2022-01-08T12:45-0800,film,Roxie Theater,37.7647103,-122.4224081
2022-01-08T15:30-0800,film,Roxie Theater,37.7647103,-122.4224081
2022-01-08T15:45-0800,film,Roxie Theater,37.7647103,-122.4224081
2022-01-08T18:00-0800,music,Mr. Tipple's Recording Studio,,
2022-01-08T18:10-0800,film,Roxie Theater,37.7647103,-122.4224081
2022-01-08T18:15-0800,film,Roxie Theater,37.7647103,-122.4224081
2022-01-08T20:30-0800,music,Mr. Tipple's Recording Studio,,
2022-01-08T20:45-0800,film,Roxie Theater,37.7647103,-122.4224081
2022-01-08T21:00-0800,j-parties,Cat Club,37.77541739999999,-122.409985
2022-01-08T21:00-0800,film,Roxie Theater,37.7647103,-122.4224081
2021-12-04T10:00-0800,he-arts,1 Grant Ave,37.7870125,-122.4051806
2022-01-07T11:00-0800,he-arts,Cartoon Art Museum,,
2022-01-08T15:00-0800,music,The Bistro,,
2022-01-08T19:00-0800,he-arts,PianoFight,37.7839092,-122.4106652
2022-01-08T20:00-0800,he-arts,PianoFight,37.7839092,-122.4106652
2022-01-08T20:00-0800,music,The Bistro,,
2022-01-08T21:00-0800,he-arts,PianoFight,37.7839092,-122.4106652
2022-01-08T22:00-0800,he-arts,PianoFight,37.7839092,-122.4106652
2022-01-08T22:00-0800,music,The Knockout,37.7451489,-122.4199626
2022-01-08T23:00-0800,he-arts,PianoFight,37.7839092,-122.4106652
2022-01-08T10:00-0800,iety,Salesforce Park,,
2022-01-08T11:00-0800,food-drink,BiteUnite,,
2022-01-08T13:00-0800,iety,Salesforce Park,,
2022-01-08T15:00-0800,music,Sofar Sounds - Secret Location,,
2022-01-08T15:00-0800,music,Sports Basement SOMA,,
2022-01-08T19:00-0800,music,Black Cat,37.783838,-122.4144901
2022-01-08T19:00-0800,he-arts,Root Division,,
2022-01-08T19:00-0800,music,LOVE + PROPAGANDA,37.7888105,-122.4065967
2022-01-08T19:30-0800,music,Sofar Sounds - Secret Location,,
2022-01-08T21:00-0800,j-parties,The Riptide,37.7415919,-122.5053714
2022-01-08T20:00-0800,music,Felton Music Hall,,
2022-01-08T20:00-0800,music,Gestalt Haus,37.7646135,-122.4233002
2022-01-08T17:00-0800,music,Smiley's Schooner Saloon,37.9101928,-122.6851436
2022-01-08T14:00-0800,music,Winters Tavern,,
2022-01-08T15:15-0800,film,Alamo Drafthouse Cinema,37.7562198,-122.419185
2022-01-08T19:00-0800,music,SAP Center,37.3322405,-121.9016508
2022-01-08T20:00-0800,music,Hopmonk Tavern - Novato ,38.088499,-122.5534335
2022-01-08T21:00-0800,music,Hopmonk Tavern - Sebastopol,38.4011362,-122.8226923
2022-01-08T07:00-0800,igital-events,#DoStuffAtHome,,
2022-01-08T07:00-0800,igital-events,#DoStuffAtHome,,
2022-01-08T15:00-0800,music,A'roma Roasters,38.4380725,-122.7212054
2022-01-08T17:35-0800,film,West Wind Drive-In (Concord),37.9997262,-122.0497853
2022-01-08T17:35-0800,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2022-01-08T17:35-0800,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2022-01-08T17:35-0800,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2022-01-08T17:35-0800,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2022-01-08T18:00-0800,film,West Wind Drive-In (Concord),37.9997262,-122.0497853
2022-01-08T20:05-0800,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2022-01-08T20:30-0800,music,Art Boutiki,37.3305076,-121.9116715
2022-01-08T21:15-0800,film,West Wind Drive-In (Concord),37.9997262,-122.0497853
2022-01-08T22:00-0800,music,Pure Night Club (Sunnyvale),37.37681680000001,-122.0298044
2022-01-08T22:40-0800,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2022-01-08T23:40-0800,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2022-01-08T10:00-0800,igital-events,SF LGBT Center,37.7716881,-122.4240297
2022-01-08T10:00-0800,xperiences,Grace Cathedral,,
2022-01-08T13:00-0800,festival,Peralta Hacienda Historical Park,37.7871022,-122.2174133
2022-01-08T13:00-0800,food-drink,BiteUnite,,
2022-01-08T13:00-0800,igital-events,SF LGBT Center,37.7716881,-122.4240297
2022-01-08T14:00-0800,bis,Barbary Coast,,
2022-01-08T16:00-0800,he-arts,Museum of the African Diaspora (MOAD),37.786562,-122.401361
2022-01-08T18:00-0800,utdoor-recreation,The Center SF,37.774623,-122.4308296
2022-01-08T21:00-0800,music,The Valencia Room,,
2021-03-18T10:00-0700,he-arts,SVN West,37.7742162,-122.4195611
2021-11-18T10:00-0800,he-arts,Exploratorium,37.8016649,-122.397348
2022-01-07T12:00-0800,he-arts,Gray Area,37.7544054,-122.4183493
2021-12-01T16:00-0800,xperiences,Golden Gate Park,37.7690391540527,-122.483520507812
2022-01-09T16:00-0800,music,Freight & Salvage,37.8706997,-122.2695537
2022-01-09T16:00-0800,music,Freight & Salvage,37.8706997,-122.2695537
2022-01-09T17:30-0800,music,Freight & Salvage,37.8706997,-122.2695537
2022-01-09T17:30-0800,music,Freight & Salvage,37.8706997,-122.2695537
2022-01-09T19:30-0800,medy,Cobb's Comedy Club,37.802989,-122.4143902
2021-09-29T09:00-0700,utdoor-recreation,Japanese Tea Garden,37.7701915,-122.4701725
2022-01-09T18:00-0800,music,Elbo Room (Jack London),,
2022-01-09T19:00-0800,music,Freight & Salvage,37.8706997,-122.2695537
2022-01-09T21:00-0800,music,Monarch,37.7809743,-122.4084128
2022-01-09T13:00-0800,lgbtq,Willkommen,,
2022-01-09T15:00-0800,music,Bottom Of The Hill,37.7649597,-122.3964408
2022-01-09T20:00-0800,music,Brick & Mortar Music Hall,37.7697394,-122.4203797
2022-01-09T17:30-0800,music,Chase Center,37.7688295,-122.3894164
2022-01-09T15:00-0800,music,The Golden Bull,37.8042166,-122.2703319
2022-01-09T19:30-0800,music,Yoshi's Oakland,37.796237,-122.2785532
2022-01-09T19:00-0800,medy,Milk Bar,37.7695082,-122.4525845
2022-01-09T17:00-0800,music,The Knockout,37.7451489,-122.4199626
2022-01-09T14:00-0800,music,Zeitgeist ,37.770028,-122.422098
2022-01-09T20:00-0800,music,Club Deluxe,37.76976860000001,-122.4471395
2022-01-09T23:00-0800,music,Make-Out Room,37.7552647,-122.4193588
2022-01-09T12:00-0800,music,Croatian American Cultural Center,37.721998,-122.4387961
2022-01-09T19:30-0800,music,Davies Symphony Hall,37.7782755,-122.4198453
2022-01-09T21:00-0800,music,Tupelo,37.7992702,-122.4075249
2022-01-09T12:35-0800,film,Roxie Theater,37.7647103,-122.4224081
2022-01-09T13:05-0800,film,Roxie Theater,37.7647103,-122.4224081
2022-01-09T14:00-0800,film,Alamo Drafthouse Cinema,37.7562198,-122.419185
2022-01-09T15:20-0800,film,Roxie Theater,37.7647103,-122.4224081
2022-01-09T15:30-0800,film,Roxie Theater,37.7647103,-122.4224081
2022-01-09T18:05-0800,film,Roxie Theater,37.7647103,-122.4224081
2022-01-09T18:15-0800,film,Roxie Theater,37.7647103,-122.4224081
2022-01-09T20:45-0800,film,Roxie Theater,37.7647103,-122.4224081
2022-01-09T20:50-0800,film,Roxie Theater,37.7647103,-122.4224081
2021-12-04T10:00-0800,he-arts,1 Grant Ave,37.7870125,-122.4051806
2022-01-07T11:00-0800,he-arts,Cartoon Art Museum,,
2022-01-09T18:00-0800,j-parties,Ivy Room,37.890476,-122.299261
2022-01-09T19:00-0800,he-arts,PianoFight,37.7839092,-122.4106652
2022-01-09T19:30-0800,music,Sofar Sounds - Secret Location,,
2022-01-09T19:30-0800,music,Paxton Gate,37.7596242,-122.4217046
2022-01-09T20:00-0800,he-arts,PianoFight,37.7839092,-122.4106652
2022-01-09T21:00-0800,he-arts,PianoFight,37.7839092,-122.4106652
2022-01-09T10:00-0800,hopping,Alameda County Fairgrounds,37.6599327,-121.8820906
2022-01-09T15:00-0800,music,Sofar Sounds - Secret Location,,
2022-01-09T15:00-0800,music,The Bistro,,
2022-01-09T15:00-0800,music,Sports Basement Presidio,,
2022-01-09T16:00-0800,music,The Valencia Room,,
2022-01-09T17:00-0800,he-arts,Museum of the African Diaspora (MOAD),37.786562,-122.401361
2022-01-09T19:00-0800,music,Black Cat,37.783838,-122.4144901
2022-01-09T18:00-0800,music,Hopmonk Tavern - Novato ,38.088499,-122.5534335
2022-01-09T15:00-0800,music,Winters Tavern,,
2022-01-09T17:00-0800,music,Smiley's Schooner Saloon,37.9101928,-122.6851436
2022-01-09T20:00-0800,music,Felton Music Hall,,
2022-01-09T07:00-0800,igital-events,#DoStuffAtHome,,
2022-01-09T07:00-0800,igital-events,#DoStuffAtHome,,
2022-01-09T17:35-0800,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2022-01-09T17:35-0800,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2022-01-09T17:35-0800,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2022-01-09T17:35-0800,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2022-01-09T17:45-0800,film,West Wind Drive-In (Concord),37.9997262,-122.0497853
2022-01-09T18:30-0800,film,West Wind Drive-In (Concord),37.9997262,-122.0497853
2022-01-09T20:20-0800,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2022-01-09T21:45-0800,film,West Wind Drive-In (Concord),37.9997262,-122.0497853
2022-01-09T22:40-0800,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2022-01-09T11:00-0800,utdoor-recreation,The Center SF,37.774623,-122.4308296
2022-01-09T13:00-0800,lecture-education,Golden Gate Park Rose Garden,37.7703826,-122.4934981
2022-01-09T21:00-0800,music,The Valencia Room,,
2021-03-18T10:00-0700,he-arts,SVN West,37.7742162,-122.4195611
2021-11-18T10:00-0800,he-arts,Exploratorium,37.8016649,-122.397348
2021-12-01T16:00-0800,xperiences,Golden Gate Park,37.7690391540527,-122.483520507812
2022-01-10T17:30-0800,music,Freight & Salvage,37.8706997,-122.2695537
2022-01-10T19:00-0800,music,Freight & Salvage,37.8706997,-122.2695537
2022-01-10T19:00-0800,music,Freight & Salvage,37.8706997,-122.2695537
2021-09-29T09:00-0700,utdoor-recreation,Japanese Tea Garden,37.7701915,-122.4701725
2022-01-10T20:00-0800,music,DNA Lounge,37.7711031,-122.4126145
2022-01-10T21:00-0800,music,Monarch,37.7809743,-122.4084128
2022-01-10T18:00-0800,music,The New Parish,37.8078923,-122.2727873
2022-01-10T20:00-0800,music,The Golden Bull,37.8042166,-122.2703319
2022-01-10T19:30-0800,music,Yoshi's Oakland,37.796237,-122.2785532
2022-01-10T18:30-0800,music,The Knockout,37.7451489,-122.4199626
2022-01-10T20:00-0800,music,Club Deluxe,37.76976860000001,-122.4471395
2022-01-10T21:00-0800,music,Tupelo,37.7992702,-122.4075249
2022-01-10T16:00-0800,film,Roxie Theater,37.7647103,-122.4224081
2022-01-10T18:45-0800,film,Roxie Theater,37.7647103,-122.4224081
2022-01-10T21:00-0800,film,Roxie Theater,37.7647103,-122.4224081
2021-12-04T10:00-0800,he-arts,1 Grant Ave,37.7870125,-122.4051806
2022-01-07T11:00-0800,he-arts,Cartoon Art Museum,,
2022-01-10T19:30-0800,music,Sofar Sounds - Secret Location,,
2022-01-10T19:30-0800,music,Standard Deviant Brewing,37.7685052,-122.4194688
2022-01-10T19:30-0800,music,Envelop SF,,
2022-01-10T21:30-0800,music,Envelop SF,,
2022-01-10T15:30-0800,film,Alamo Drafthouse Cinema,37.7562198,-122.419185
2022-01-10T18:30-0800,film,Alamo Drafthouse Cinema,37.7562198,-122.419185
2022-01-10T20:00-0800,j-parties,Powerhouse,37.7730651,-122.4121056
2022-01-10T17:35-0800,film,West Wind Drive-In (Concord),37.9997262,-122.0497853
2022-01-10T17:35-0800,film,West Wind Drive-In (Concord),37.9997262,-122.0497853
2022-01-10T17:40-0800,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2022-01-10T17:40-0800,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2022-01-10T17:40-0800,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2022-01-10T17:40-0800,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2022-01-10T20:25-0800,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2022-01-10T20:50-0800,film,West Wind Drive-In (Concord),37.9997262,-122.0497853
2022-01-10T22:40-0800,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2022-01-10T16:30-0800,lgbtq,The San Mateo County Pride Center,,
2022-01-10T18:00-0800,igital-events,SF LGBT Center,37.7716881,-122.4240297
2022-01-10T19:00-0800,music,Golden 1 Center,38.5802066,-121.4993496
2022-01-10T19:00-0800,music,Golden 1 Center,38.5802066,-121.4993496
2021-03-18T10:00-0700,he-arts,SVN West,37.7742162,-122.4195611
2021-11-18T10:00-0800,he-arts,Exploratorium,37.8016649,-122.397348
2021-12-01T16:00-0800,xperiences,Golden Gate Park,37.7690391540527,-122.483520507812
2022-01-11T17:30-0800,music,Freight & Salvage,37.8706997,-122.2695537
2022-01-11T19:00-0800,music,Freight & Salvage,37.8706997,-122.2695537
2022-01-11T19:00-0800,music,Freight & Salvage,37.8706997,-122.2695537
2022-01-11T19:00-0800,music,Freight & Salvage,37.8706997,-122.2695537
2022-01-11T20:00-0800,medy,Punch Line San Francisco,37.795486,-122.4001359
2021-09-29T09:00-0700,utdoor-recreation,Japanese Tea Garden,37.7701915,-122.4701725
2022-01-11T20:00-0800,music,Starline Social Club,,
2022-01-11T20:00-0800,music,Freight & Salvage,37.8706997,-122.2695537
2022-01-11T21:00-0800,music,Monarch,37.7809743,-122.4084128
2022-01-11T19:30-0800,music,Yoshi's Oakland,37.796237,-122.2785532
2022-01-11T20:30-0800,music,Ivy Room,37.890476,-122.299261
2022-01-11T19:00-0800,music,Make-Out Room,37.7552647,-122.4193588
2022-01-11T21:00-0800,music,The Knockout,37.7451489,-122.4199626
2022-01-11T21:30-0800,music,Make-Out Room,37.7552647,-122.4193588
2022-01-11T19:00-0800,heatre-performing-arts,Golden Gate Theatre,37.7825715,-122.4110742
2022-01-11T20:00-0800,music,Club Deluxe,37.76976860000001,-122.4471395
2022-01-11T16:00-0800,film,Roxie Theater,37.7647103,-122.4224081
2022-01-11T18:15-0800,film,Roxie Theater,37.7647103,-122.4224081
2022-01-11T18:45-0800,film,Alamo Drafthouse Cinema,37.7562198,-122.419185
2022-01-11T18:45-0800,film,Roxie Theater,37.7647103,-122.4224081
2022-01-11T21:00-0800,film,Roxie Theater,37.7647103,-122.4224081
2022-01-11T21:30-0800,film,Alamo Drafthouse Cinema,37.7562198,-122.419185
2021-12-04T10:00-0800,he-arts,1 Grant Ave,37.7870125,-122.4051806
2022-01-07T11:00-0800,he-arts,Cartoon Art Museum,,
2022-01-11T18:00-0800,music,Hopmonk Tavern - Sebastopol,38.4011362,-122.8226923
2022-01-11T21:00-0800,music,Tupelo,37.7992702,-122.4075249
2022-01-11T10:00-0800,iety,Salesforce Park,,
2022-01-11T13:00-0800,he-arts,Museum of the African Diaspora (MOAD),37.786562,-122.401361
2022-01-11T18:30-0800,igital-events,Manny's,,
2022-01-11T19:30-0800,music,Berkeley City Club,37.8676008,-122.2627745
2022-01-11T19:30-0800,music,Envelop SF,,
2022-01-11T21:30-0800,music,Envelop SF,,
2022-01-11T19:30-0800,music,SAP Center,37.3322405,-121.9016508
2022-01-11T17:40-0800,film,West Wind Drive-In (Concord),37.9997262,-122.0497853
2022-01-11T17:40-0800,film,West Wind Drive-In (Concord),37.9997262,-122.0497853
2022-01-11T17:40-0800,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2022-01-11T17:40-0800,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2022-01-11T17:40-0800,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2022-01-11T17:40-0800,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2022-01-11T19:00-0800,music,The Bistro,,
2022-01-11T20:25-0800,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2022-01-11T20:55-0800,film,West Wind Drive-In (Concord),37.9997262,-122.0497853
2022-01-11T22:40-0800,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
2022-01-11T10:00-0800,iety,Salesforce Park,,
2022-01-11T17:30-0800,iety,Salesforce Park,,
2022-01-11T18:00-0800,lgbtq,The San Mateo County Pride Center,,
2022-01-11T19:00-0800,music,Twin Oaks Roadhouse,,
2022-01-11T21:00-0800,music,The Valencia Room,,
2021-03-18T10:00-0700,he-arts,SVN West,37.7742162,-122.4195611
2021-11-18T10:00-0800,he-arts,Exploratorium,37.8016649,-122.397348
2021-12-01T16:00-0800,xperiences,Golden Gate Park,37.7690391540527,-122.483520507812
2022-01-12T20:00-0800,medy,Punch Line San Francisco,37.795486,-122.4001359
2022-01-12T20:30-0800,music,The Chapel,37.760565,-122.421188
2022-01-12T17:30-0800,music,Freight & Salvage,37.8706997,-122.2695537
2022-01-12T19:00-0800,music,Freight & Salvage,37.8706997,-122.2695537
2022-01-12T19:30-0800,music,Freight & Salvage,37.8706997,-122.2695537
2022-01-12T20:00-0800,medy,Cobb's Comedy Club,37.802989,-122.4143902
2021-09-29T09:00-0700,utdoor-recreation,Japanese Tea Garden,37.7701915,-122.4701725
2022-01-12T18:00-0800,music,1015 Folsom,37.7781117,-122.4058001
2022-01-12T20:00-0800,music,Bottom Of The Hill,37.7649597,-122.3964408
2022-01-12T19:00-0800,music,Brick & Mortar Music Hall,37.7697394,-122.4203797
2022-01-12T19:30-0800,music,Yoshi's Oakland,37.796237,-122.2785532
2022-01-12T18:00-0800,music,The Knockout,37.7451489,-122.4199626
2022-01-12T20:00-0800,medy,San Jose Improv,37.3356047,-121.8883856
2022-01-12T21:00-0800,music,F8sf,,
2022-01-12T18:00-0800,music,Make-Out Room,37.7552647,-122.4193588
2022-01-12T21:30-0800,music,Make-Out Room,37.7552647,-122.4193588
2022-01-12T19:00-0800,heatre-performing-arts,Golden Gate Theatre,37.7825715,-122.4110742
2022-01-12T20:00-0800,music,Club Deluxe,37.76976860000001,-122.4471395
2022-01-12T19:30-0800,music,Bing Concert Hall,37.4320436,-122.1661352
2022-01-12T07:00-0800,music,Zeitgeist ,37.770028,-122.422098
2022-01-12T18:15-0800,film,Alamo Drafthouse Cinema,37.7562198,-122.419185
2022-01-12T19:00-0800,music,Mr. Tipple's Recording Studio,,
2022-01-12T19:00-0800,film,Roxie Theater,37.7647103,-122.4224081
2022-01-12T21:00-0800,music,Tupelo,37.7992702,-122.4075249
2022-01-12T21:15-0800,film,Roxie Theater,37.7647103,-122.4224081
2022-01-12T21:30-0800,film,Alamo Drafthouse Cinema,37.7562198,-122.419185
2021-12-04T10:00-0800,he-arts,1 Grant Ave,37.7870125,-122.4051806
2022-01-07T11:00-0800,he-arts,Cartoon Art Museum,,
2022-01-12T19:00-0800,he-arts,PianoFight,37.7839092,-122.4106652
2022-01-12T19:00-0800,music,The Bistro,,
2022-01-12T19:30-0800,film,Vogue Theater,37.7882722,-122.4467921
2022-01-12T20:00-0800,he-arts,PianoFight,37.7839092,-122.4106652
2022-01-12T21:00-0800,j-parties,Cat Club,37.77541739999999,-122.409985
2022-01-12T10:00-0800,iety,Salesforce Park,,
2022-01-12T18:00-0800,igital-events,Manny's,,
2022-01-12T18:00-0800,he-arts,Museum of the African Diaspora (MOAD),37.786562,-122.401361
2022-01-12T19:00-0800,xperiences,Kapwa Gardens,,
2022-01-12T19:00-0800,music,Black Cat,37.783838,-122.4144901
2022-01-12T19:30-0800,igital-events,Manny's,,
2022-01-12T19:30-0800,music,Sofar Sounds - Secret Location,,
2022-01-12T19:30-0800,music,Envelop SF,,
2022-01-12T21:30-0800,j-parties,Envelop SF,,
2022-01-12T17:00-0800,music,Luther Burbank Center for the Arts,38.4931764,-122.7492173
2022-01-12T19:00-0800,music,Hopmonk Tavern - Sebastopol,38.4011362,-122.8226923
2022-01-12T19:00-0800,music,SAP Center,37.3322405,-121.9016508
2022-01-12T19:30-0800,heatre-performing-arts,San Jose Center for the Performing Arts,37.329514,-121.8912718
2022-01-12T16:00-0800,igital-events,#DoStuffAtHome,,
2022-01-12T17:40-0800,film,West Wind Drive-In (Concord),37.9997262,-122.0497853
2022-01-12T17:40-0800,film,West Wind Drive-In (Concord),37.9997262,-122.0497853
2022-01-12T17:40-0800,film,West Wind Drive-In (San Jose),37.2802028,-121.8403819
